tau,alpha_target,magnetization
1000.0,0.850,-0.032119
1000.0,0.850,0.083589
1000.0,0.850,-0.033904
1000.0,0.850,-0.043768
1000.0,0.850,0.018172
1000.0,0.850,0.025516
1000.0,0.850,0.040221
1000.0,0.850,0.037120
1000.0,0.850,0.014130
1000.0,0.850,0.030173
1000.0,0.850,0.065796
1000.0,0.850,0.052019
1000.0,0.850,0.018193
1000.0,0.850,0.066968
1000.0,0.850,0.040512
1000.0,0.850,0.025799
1000.0,0.850,0.044284
1000.0,0.850,0.051788
1000.0,0.850,0.018482
1000.0,0.850,0.061290
1000.0,0.850,0.046765
1000.0,0.850,-0.006002
1000.0,0.850,-0.008918
1000.0,0.850,0.009951
1000.0,0.850,-0.004341
1000.0,0.850,0.034469
1000.0,0.850,-0.004972
1000.0,0.850,-0.005980
1000.0,0.850,0.100735
1000.0,0.850,0.032205
1000.0,0.850,-0.020939
1000.0,0.850,0.072477
1000.0,0.850,0.049342
1000.0,0.850,0.019628
1000.0,0.850,-0.012457
1000.0,0.850,0.097703
1000.0,0.850,0.057915
1000.0,0.850,-0.019151
1000.0,0.850,-0.041604
1000.0,0.850,0.033961
1000.0,0.850,-0.030227
1000.0,0.850,0.007580
1000.0,0.850,0.012863
1000.0,0.850,-0.031000
1000.0,0.850,0.040596
1000.0,0.850,-0.025332
1000.0,0.850,0.026732
1000.0,0.850,0.142235
1000.0,0.850,0.045444
1000.0,0.850,0.024067
1000.0,0.850,0.010082
1000.0,0.850,0.060193
1000.0,0.850,0.082795
1000.0,0.850,0.071190
1000.0,0.850,-0.007678
1000.0,0.850,0.043691
1000.0,0.850,-0.056533
1000.0,0.850,-0.026378
1000.0,0.850,0.075279
1000.0,0.850,0.043404
1000.0,0.850,0.024644
1000.0,0.850,0.054571
1000.0,0.850,0.001489
1000.0,0.850,0.067031
1000.0,0.850,0.004646
1000.0,0.850,0.035173
1000.0,0.850,-0.020719
1000.0,0.850,0.010930
1000.0,0.850,0.014010
1000.0,0.850,0.032315
1000.0,0.850,-0.032550
1000.0,0.850,0.063281
1000.0,0.850,-0.045541
1000.0,0.850,0.018464
1000.0,0.850,0.002818
1000.0,0.850,0.026230
1000.0,0.850,-0.000457
1000.0,0.850,0.034382
1000.0,0.850,-0.007400
1000.0,0.850,0.063819
1000.0,0.850,0.070073
1000.0,0.850,0.015083
1000.0,0.850,-0.032874
1000.0,0.850,0.031316
1000.0,0.850,-0.004297
1000.0,0.850,0.061421
1000.0,0.850,0.045911
1000.0,0.850,0.026748
1000.0,0.850,0.039564
1000.0,0.850,0.132465
1000.0,0.850,-0.014655
1000.0,0.850,0.056875
1000.0,0.850,0.037273
1000.0,0.850,0.006403
1000.0,0.850,0.052040
1000.0,0.850,0.027948
1000.0,0.850,-0.008566
1000.0,0.850,-0.012174
1000.0,0.903,0.076194
1000.0,0.903,-0.009407
1000.0,0.903,-0.011062
1000.0,0.903,0.069278
1000.0,0.903,-0.103495
1000.0,0.903,-0.095915
1000.0,0.903,0.010052
1000.0,0.903,0.051679
1000.0,0.903,0.017178
1000.0,0.903,0.088134
1000.0,0.903,-0.066281
1000.0,0.903,-0.004520
1000.0,0.903,0.030754
1000.0,0.903,0.055984
1000.0,0.903,0.054608
1000.0,0.903,0.059292
1000.0,0.903,0.071322
1000.0,0.903,0.003727
1000.0,0.903,-0.026076
1000.0,0.903,0.041180
1000.0,0.903,-0.055389
1000.0,0.903,0.063308
1000.0,0.903,0.055877
1000.0,0.903,-0.043572
1000.0,0.903,-0.026666
1000.0,0.903,0.034052
1000.0,0.903,0.000939
1000.0,0.903,0.021334
1000.0,0.903,0.009929
1000.0,0.903,0.055172
1000.0,0.903,0.035884
1000.0,0.903,0.044836
1000.0,0.903,-0.022621
1000.0,0.903,0.097039
1000.0,0.903,0.038355
1000.0,0.903,0.001649
1000.0,0.903,-0.003020
1000.0,0.903,0.116359
1000.0,0.903,0.079887
1000.0,0.903,-0.016511
1000.0,0.903,-0.018945
1000.0,0.903,0.029621
1000.0,0.903,-0.023083
1000.0,0.903,-0.006120
1000.0,0.903,0.049399
1000.0,0.903,-0.020465
1000.0,0.903,0.043691
1000.0,0.903,0.018100
1000.0,0.903,0.012161
1000.0,0.903,0.121037
1000.0,0.903,0.041964
1000.0,0.903,0.029888
1000.0,0.903,0.049270
1000.0,0.903,0.031403
1000.0,0.903,0.014646
1000.0,0.903,0.047439
1000.0,0.903,-0.035091
1000.0,0.903,0.059240
1000.0,0.903,-0.011241
1000.0,0.903,-0.034519
1000.0,0.903,0.017324
1000.0,0.903,0.071813
1000.0,0.903,0.036721
1000.0,0.903,-0.017287
1000.0,0.903,0.013873
1000.0,0.903,0.108159
1000.0,0.903,-0.059657
1000.0,0.903,0.056466
1000.0,0.903,-0.064753
1000.0,0.903,0.003076
1000.0,0.903,0.047880
1000.0,0.903,0.002125
1000.0,0.903,0.028265
1000.0,0.903,0.018677
1000.0,0.903,-0.049502
1000.0,0.903,0.050812
1000.0,0.903,-0.018118
1000.0,0.903,0.013985
1000.0,0.903,-0.023286
1000.0,0.903,-0.008184
1000.0,0.903,0.012284
1000.0,0.903,0.035573
1000.0,0.903,0.085970
1000.0,0.903,0.103998
1000.0,0.903,-0.094690
1000.0,0.903,0.064563
1000.0,0.903,-0.008975
1000.0,0.903,0.017961
1000.0,0.903,0.000704
1000.0,0.903,-0.005246
1000.0,0.903,0.031794
1000.0,0.903,0.078718
1000.0,0.903,0.000447
1000.0,0.903,0.002510
1000.0,0.903,0.093387
1000.0,0.903,-0.005968
1000.0,0.903,0.031034
1000.0,0.903,0.030341
1000.0,0.903,0.031998
1000.0,0.903,-0.014773
1000.0,0.950,0.081677
1000.0,0.950,0.002220
1000.0,0.950,0.007166
1000.0,0.950,0.113948
1000.0,0.950,-0.100807
1000.0,0.950,-0.065792
1000.0,0.950,0.011811
1000.0,0.950,0.079230
1000.0,0.950,0.013702
1000.0,0.950,0.096048
1000.0,0.950,-0.071963
1000.0,0.950,0.022189
1000.0,0.950,0.027277
1000.0,0.950,0.087036
1000.0,0.950,0.088087
1000.0,0.950,0.048321
1000.0,0.950,0.032058
1000.0,0.950,-0.001044
1000.0,0.950,-0.087230
1000.0,0.950,-0.009048
1000.0,0.950,0.009513
1000.0,0.950,0.072685
1000.0,0.950,0.147314
1000.0,0.950,-0.036073
1000.0,0.950,-0.004966
1000.0,0.950,0.038470
1000.0,0.950,-0.011730
1000.0,0.950,0.002320
1000.0,0.950,-0.010777
1000.0,0.950,0.059459
1000.0,0.950,0.081881
1000.0,0.950,0.053637
1000.0,0.950,-0.050458
1000.0,0.950,0.114002
1000.0,0.950,0.025751
1000.0,0.950,-0.012708
1000.0,0.950,-0.037571
1000.0,0.950,0.146866
1000.0,0.950,0.077715
1000.0,0.950,0.033387
1000.0,0.950,0.023573
1000.0,0.950,0.088503
1000.0,0.950,-0.016507
1000.0,0.950,0.013332
1000.0,0.950,0.124270
1000.0,0.950,0.003962
1000.0,0.950,0.024729
1000.0,0.950,0.017466
1000.0,0.950,-0.037698
1000.0,0.950,0.095528
1000.0,0.950,0.098018
1000.0,0.950,0.037010
1000.0,0.950,0.030848
1000.0,0.950,0.072509
1000.0,0.950,0.028978
1000.0,0.950,-0.004095
1000.0,0.950,0.075497
1000.0,0.950,0.050609
1000.0,0.950,0.004915
1000.0,0.950,-0.029759
1000.0,0.950,-0.016606
1000.0,0.950,0.077519
1000.0,0.950,0.004164
1000.0,0.950,-0.002640
1000.0,0.950,-0.053257
1000.0,0.950,0.100271
1000.0,0.950,-0.003892
1000.0,0.950,0.055383
1000.0,0.950,-0.092045
1000.0,0.950,0.049797
1000.0,0.950,0.072487
1000.0,0.950,0.029415
1000.0,0.950,0.027910
1000.0,0.950,0.004215
1000.0,0.950,-0.071331
1000.0,0.950,0.071224
1000.0,0.950,0.015787
1000.0,0.950,-0.000895
1000.0,0.950,0.026818
1000.0,0.950,0.070068
1000.0,0.950,0.071747
1000.0,0.950,-0.013025
1000.0,0.950,0.074537
1000.0,0.950,0.115468
1000.0,0.950,-0.073252
1000.0,0.950,0.075608
1000.0,0.950,-0.007846
1000.0,0.950,0.007211
1000.0,0.950,0.003492
1000.0,0.950,0.053661
1000.0,0.950,0.015930
1000.0,0.950,-0.005060
1000.0,0.950,0.025574
1000.0,0.950,0.011387
1000.0,0.950,0.062706
1000.0,0.950,0.039380
1000.0,0.950,0.057780
1000.0,0.950,0.025707
1000.0,0.950,0.085862
1000.0,0.950,-0.081954
1000.0,0.850,-0.021108
1000.0,0.850,-0.035378
1000.0,0.850,0.001091
1000.0,0.850,0.077694
1000.0,0.850,0.041418
1000.0,0.850,-0.025678
1000.0,0.850,-0.012495
1000.0,0.850,-0.004499
1000.0,0.850,-0.107820
1000.0,0.850,-0.026994
1000.0,0.850,0.053230
1000.0,0.850,-0.002384
1000.0,0.850,-0.010658
1000.0,0.850,0.024044
1000.0,0.850,-0.012050
1000.0,0.850,0.031160
1000.0,0.850,0.035751
1000.0,0.850,0.050660
1000.0,0.850,0.028978
1000.0,0.850,-0.026746
1000.0,0.850,-0.010081
1000.0,0.850,0.009905
1000.0,0.850,0.017367
1000.0,0.850,-0.012421
1000.0,0.850,0.011679
1000.0,0.850,0.029830
1000.0,0.850,-0.048816
1000.0,0.850,-0.030289
1000.0,0.850,0.088718
1000.0,0.850,0.023540
1000.0,0.850,0.019716
1000.0,0.850,-0.055027
1000.0,0.850,-0.000055
1000.0,0.850,-0.032514
1000.0,0.850,0.035119
1000.0,0.850,0.039971
1000.0,0.850,-0.043030
1000.0,0.850,-0.044006
1000.0,0.850,-0.024013
1000.0,0.850,-0.062586
1000.0,0.850,-0.026187
1000.0,0.850,0.068692
1000.0,0.850,-0.008497
1000.0,0.850,-0.019309
1000.0,0.850,0.008140
1000.0,0.850,-0.060386
1000.0,0.850,0.015722
1000.0,0.850,-0.087228
1000.0,0.850,0.012574
1000.0,0.850,0.070838
1000.0,0.850,-0.064536
1000.0,0.850,0.062378
1000.0,0.850,-0.004749
1000.0,0.850,-0.008909
1000.0,0.850,-0.062535
1000.0,0.850,0.012808
1000.0,0.850,-0.064696
1000.0,0.850,0.034321
1000.0,0.850,0.012394
1000.0,0.850,0.031576
1000.0,0.850,-0.020867
1000.0,0.850,0.011383
1000.0,0.850,-0.023055
1000.0,0.850,-0.029546
1000.0,0.850,0.079540
1000.0,0.850,0.031397
1000.0,0.850,-0.011506
1000.0,0.850,-0.046740
1000.0,0.850,0.015757
1000.0,0.850,0.013417
1000.0,0.850,0.000745
1000.0,0.850,-0.006878
1000.0,0.850,0.021127
1000.0,0.850,0.004827
1000.0,0.850,0.056338
1000.0,0.850,0.003130
1000.0,0.850,-0.014762
1000.0,0.850,0.025028
1000.0,0.850,-0.002870
1000.0,0.850,0.012547
1000.0,0.850,0.018003
1000.0,0.850,-0.023108
1000.0,0.850,0.007159
1000.0,0.850,0.028363
1000.0,0.850,0.078478
1000.0,0.850,0.010197
1000.0,0.850,-0.037601
1000.0,0.850,-0.016872
1000.0,0.850,0.075534
1000.0,0.850,-0.029456
1000.0,0.850,-0.050059
1000.0,0.850,-0.043232
1000.0,0.850,0.036011
1000.0,0.850,-0.013679
1000.0,0.850,-0.012898
1000.0,0.850,0.041253
1000.0,0.850,-0.044716
1000.0,0.850,-0.045256
1000.0,0.850,-0.055120
1000.0,0.850,0.030215
1000.0,0.903,-0.045877
1000.0,0.903,0.013831
1000.0,0.903,-0.010203
1000.0,0.903,0.056200
1000.0,0.903,0.075469
1000.0,0.903,-0.000276
1000.0,0.903,-0.039782
1000.0,0.903,-0.035171
1000.0,0.903,-0.094843
1000.0,0.903,-0.046673
1000.0,0.903,0.007617
1000.0,0.903,0.006501
1000.0,0.903,0.047316
1000.0,0.903,0.043180
1000.0,0.903,0.009379
1000.0,0.903,0.018305
1000.0,0.903,0.035111
1000.0,0.903,0.050792
1000.0,0.903,0.028593
1000.0,0.903,-0.062000
1000.0,0.903,-0.013041
1000.0,0.903,0.006380
1000.0,0.903,0.032420
1000.0,0.903,0.057010
1000.0,0.903,0.008769
1000.0,0.903,0.057630
1000.0,0.903,-0.036782
1000.0,0.903,0.025612
1000.0,0.903,0.041620
1000.0,0.903,0.030723
1000.0,0.903,-0.018935
1000.0,0.903,-0.065944
1000.0,0.903,-0.067232
1000.0,0.903,-0.089979
1000.0,0.903,-0.029089
1000.0,0.903,0.134012
1000.0,0.903,0.002151
1000.0,0.903,-0.058263
1000.0,0.903,-0.067940
1000.0,0.903,-0.067999
1000.0,0.903,-0.057802
1000.0,0.903,0.075875
1000.0,0.903,-0.007747
1000.0,0.903,0.007000
1000.0,0.903,0.046745
1000.0,0.903,-0.049064
1000.0,0.903,-0.008542
1000.0,0.903,-0.099586
1000.0,0.903,-0.000645
1000.0,0.903,0.063988
1000.0,0.903,-0.048769
1000.0,0.903,0.042510
1000.0,0.903,-0.031171
1000.0,0.903,0.008181
1000.0,0.903,-0.000765
1000.0,0.903,0.016758
1000.0,0.903,-0.000787
1000.0,0.903,0.049292
1000.0,0.903,-0.039685
1000.0,0.903,0.010579
1000.0,0.903,-0.025662
1000.0,0.903,0.025433
1000.0,0.903,-0.031720
1000.0,0.903,-0.061783
1000.0,0.903,0.040677
1000.0,0.903,0.031615
1000.0,0.903,-0.027222
1000.0,0.903,0.020832
1000.0,0.903,0.031175
1000.0,0.903,0.062004
1000.0,0.903,0.032862
1000.0,0.903,-0.004165
1000.0,0.903,-0.009793
1000.0,0.903,-0.027428
1000.0,0.903,0.109849
1000.0,0.903,0.015188
1000.0,0.903,-0.012545
1000.0,0.903,0.024928
1000.0,0.903,-0.012524
1000.0,0.903,0.055360
1000.0,0.903,0.041300
1000.0,0.903,-0.006479
1000.0,0.903,0.034446
1000.0,0.903,-0.006589
1000.0,0.903,0.085693
1000.0,0.903,0.024994
1000.0,0.903,-0.046068
1000.0,0.903,0.028822
1000.0,0.903,0.030524
1000.0,0.903,-0.061645
1000.0,0.903,-0.033955
1000.0,0.903,-0.000237
1000.0,0.903,0.019927
1000.0,0.903,-0.018894
1000.0,0.903,-0.014921
1000.0,0.903,0.018277
1000.0,0.903,-0.016765
1000.0,0.903,-0.052260
1000.0,0.903,-0.043052
1000.0,0.903,0.110363
1000.0,0.950,-0.029979
1000.0,0.950,0.014808
1000.0,0.950,0.081401
1000.0,0.950,0.085850
1000.0,0.950,0.131740
1000.0,0.950,0.077641
1000.0,0.950,0.000742
1000.0,0.950,-0.023322
1000.0,0.950,-0.022524
1000.0,0.950,-0.006261
1000.0,0.950,-0.016295
1000.0,0.950,0.021561
1000.0,0.950,0.003876
1000.0,0.950,0.011929
1000.0,0.950,0.042522
1000.0,0.950,0.016528
1000.0,0.950,0.013013
1000.0,0.950,0.044687
1000.0,0.950,-0.022184
1000.0,0.950,-0.106197
1000.0,0.950,0.021409
1000.0,0.950,0.034672
1000.0,0.950,0.086375
1000.0,0.950,0.062101
1000.0,0.950,0.089059
1000.0,0.950,0.070568
1000.0,0.950,-0.021322
1000.0,0.950,0.019202
1000.0,0.950,0.051684
1000.0,0.950,-0.018950
1000.0,0.950,-0.039688
1000.0,0.950,-0.070321
1000.0,0.950,-0.074105
1000.0,0.950,-0.049469
1000.0,0.950,0.027966
1000.0,0.950,0.061071
1000.0,0.950,-0.019401
1000.0,0.950,-0.065156
1000.0,0.950,-0.060683
1000.0,0.950,-0.010626
1000.0,0.950,-0.084969
1000.0,0.950,0.102104
1000.0,0.950,0.014248
1000.0,0.950,0.036755
1000.0,0.950,0.021651
1000.0,0.950,-0.040587
1000.0,0.950,0.002086
1000.0,0.950,-0.141953
1000.0,0.950,0.047186
1000.0,0.950,0.135920
1000.0,0.950,-0.002931
1000.0,0.950,-0.006970
1000.0,0.950,-0.036699
1000.0,0.950,-0.015328
1000.0,0.950,0.027199
1000.0,0.950,0.072310
1000.0,0.950,0.037498
1000.0,0.950,-0.051597
1000.0,0.950,0.000603
1000.0,0.950,0.026765
1000.0,0.950,-0.001104
1000.0,0.950,0.032249
1000.0,0.950,-0.057681
1000.0,0.950,-0.050188
1000.0,0.950,0.000873
1000.0,0.950,-0.057315
1000.0,0.950,-0.014257
1000.0,0.950,0.002304
1000.0,0.950,0.000142
1000.0,0.950,0.059097
1000.0,0.950,0.001593
1000.0,0.950,-0.065676
1000.0,0.950,-0.080231
1000.0,0.950,-0.043068
1000.0,0.950,0.052156
1000.0,0.950,0.010351
1000.0,0.950,-0.041248
1000.0,0.950,0.041107
1000.0,0.950,0.046705
1000.0,0.950,0.002606
1000.0,0.950,-0.024985
1000.0,0.950,-0.010184
1000.0,0.950,0.063583
1000.0,0.950,0.003378
1000.0,0.950,0.010187
1000.0,0.950,0.046114
1000.0,0.950,-0.030201
1000.0,0.950,0.000061
1000.0,0.950,0.045619
1000.0,0.950,-0.083978
1000.0,0.950,0.003254
1000.0,0.950,-0.036040
1000.0,0.950,-0.004642
1000.0,0.950,-0.016606
1000.0,0.950,-0.028321
1000.0,0.950,0.007730
1000.0,0.950,-0.039664
1000.0,0.950,-0.100182
1000.0,0.950,-0.022328
1000.0,0.950,0.075761
1000.0,0.850,-0.044969
1000.0,0.850,-0.007508
1000.0,0.850,0.017017
1000.0,0.850,0.072113
1000.0,0.850,-0.013192
1000.0,0.850,0.011537
1000.0,0.850,0.030138
1000.0,0.850,0.051707
1000.0,0.850,0.037264
1000.0,0.850,0.000247
1000.0,0.850,-0.032127
1000.0,0.850,-0.029165
1000.0,0.850,-0.028453
1000.0,0.850,0.027512
1000.0,0.850,-0.045418
1000.0,0.850,0.041008
1000.0,0.850,0.066190
1000.0,0.850,-0.004583
1000.0,0.850,0.050246
1000.0,0.850,0.049044
1000.0,0.850,-0.065644
1000.0,0.850,-0.005464
1000.0,0.850,0.077145
1000.0,0.850,0.006523
1000.0,0.850,-0.045490
1000.0,0.850,0.025901
1000.0,0.850,0.105363
1000.0,0.850,-0.042722
1000.0,0.850,0.045420
1000.0,0.850,0.083300
1000.0,0.850,0.102305
1000.0,0.850,0.013180
1000.0,0.850,0.056544
1000.0,0.850,0.018436
1000.0,0.850,-0.133709
1000.0,0.850,0.062286
1000.0,0.850,-0.005932
1000.0,0.850,0.014340
1000.0,0.850,-0.001176
1000.0,0.850,-0.024709
1000.0,0.850,-0.010740
1000.0,0.850,-0.026177
1000.0,0.850,0.036557
1000.0,0.850,0.016651
1000.0,0.850,-0.002581
1000.0,0.850,-0.006854
1000.0,0.850,-0.024707
1000.0,0.850,-0.032072
1000.0,0.850,0.020193
1000.0,0.850,-0.005485
1000.0,0.850,0.020542
1000.0,0.850,-0.049444
1000.0,0.850,-0.054412
1000.0,0.850,-0.020828
1000.0,0.850,0.080599
1000.0,0.850,-0.011575
1000.0,0.850,-0.025748
1000.0,0.850,-0.001655
1000.0,0.850,-0.041055
1000.0,0.850,-0.005046
1000.0,0.850,0.022340
1000.0,0.850,-0.002590
1000.0,0.850,-0.027225
1000.0,0.850,0.076561
1000.0,0.850,-0.018639
1000.0,0.850,-0.027785
1000.0,0.850,-0.022151
1000.0,0.850,0.037691
1000.0,0.850,0.051101
1000.0,0.850,-0.043420
1000.0,0.850,0.034281
1000.0,0.850,-0.011546
1000.0,0.850,0.012289
1000.0,0.850,-0.060411
1000.0,0.850,0.018380
1000.0,0.850,-0.030518
1000.0,0.850,0.068086
1000.0,0.850,-0.080839
1000.0,0.850,-0.055080
1000.0,0.850,-0.041308
1000.0,0.850,-0.043838
1000.0,0.850,-0.031885
1000.0,0.850,-0.072470
1000.0,0.850,0.077335
1000.0,0.850,-0.013336
1000.0,0.850,-0.037398
1000.0,0.850,-0.052513
1000.0,0.850,-0.047276
1000.0,0.850,-0.056215
1000.0,0.850,-0.042619
1000.0,0.850,0.027946
1000.0,0.850,-0.073004
1000.0,0.850,-0.007317
1000.0,0.850,0.036097
1000.0,0.850,0.000029
1000.0,0.850,-0.059045
1000.0,0.850,0.051524
1000.0,0.850,-0.054317
1000.0,0.850,0.031680
1000.0,0.850,-0.034020
1000.0,0.903,-0.045088
1000.0,0.903,-0.034421
1000.0,0.903,-0.004161
1000.0,0.903,0.093638
1000.0,0.903,0.002526
1000.0,0.903,0.052538
1000.0,0.903,0.040361
1000.0,0.903,0.098717
1000.0,0.903,0.052753
1000.0,0.903,-0.049479
1000.0,0.903,-0.033012
1000.0,0.903,-0.013290
1000.0,0.903,-0.002970
1000.0,0.903,0.012912
1000.0,0.903,-0.023372
1000.0,0.903,0.029636
1000.0,0.903,0.004557
1000.0,0.903,0.001563
1000.0,0.903,0.067061
1000.0,0.903,-0.020659
1000.0,0.903,-0.096656
1000.0,0.903,-0.034655
1000.0,0.903,0.049235
1000.0,0.903,-0.018064
1000.0,0.903,-0.010208
1000.0,0.903,0.007024
1000.0,0.903,0.137231
1000.0,0.903,-0.014510
1000.0,0.903,0.015968
1000.0,0.903,0.100227
1000.0,0.903,0.085048
1000.0,0.903,-0.015610
1000.0,0.903,0.049084
1000.0,0.903,-0.021097
1000.0,0.903,-0.109412
1000.0,0.903,0.037755
1000.0,0.903,-0.011953
1000.0,0.903,-0.059011
1000.0,0.903,-0.088529
1000.0,0.903,-0.070623
1000.0,0.903,0.014180
1000.0,0.903,-0.040133
1000.0,0.903,0.030635
1000.0,0.903,0.043817
1000.0,0.903,-0.016802
1000.0,0.903,-0.035433
1000.0,0.903,0.013928
1000.0,0.903,-0.069226
1000.0,0.903,0.042302
1000.0,0.903,-0.013589
1000.0,0.903,0.022065
1000.0,0.903,-0.001785
1000.0,0.903,-0.101082
1000.0,0.903,-0.091263
1000.0,0.903,0.081953
1000.0,0.903,0.038964
1000.0,0.903,-0.030227
1000.0,0.903,0.042732
1000.0,0.903,0.009800
1000.0,0.903,0.014260
1000.0,0.903,0.039086
1000.0,0.903,0.057977
1000.0,0.903,-0.019615
1000.0,0.903,0.013865
1000.0,0.903,-0.021379
1000.0,0.903,-0.027097
1000.0,0.903,-0.032163
1000.0,0.903,0.048891
1000.0,0.903,0.055705
1000.0,0.903,-0.049814
1000.0,0.903,0.049008
1000.0,0.903,-0.013443
1000.0,0.903,-0.005856
1000.0,0.903,0.021547
1000.0,0.903,-0.023022
1000.0,0.903,0.023131
1000.0,0.903,0.087221
1000.0,0.903,-0.040887
1000.0,0.903,-0.032537
1000.0,0.903,-0.065745
1000.0,0.903,-0.067332
1000.0,0.903,0.062256
1000.0,0.903,-0.024365
1000.0,0.903,0.053864
1000.0,0.903,-0.013632
1000.0,0.903,-0.037129
1000.0,0.903,-0.113053
1000.0,0.903,-0.070086
1000.0,0.903,-0.086208
1000.0,0.903,-0.094143
1000.0,0.903,0.053950
1000.0,0.903,-0.092632
1000.0,0.903,-0.057942
1000.0,0.903,0.029407
1000.0,0.903,-0.008177
1000.0,0.903,-0.085763
1000.0,0.903,0.078347
1000.0,0.903,-0.056585
1000.0,0.903,0.000932
1000.0,0.903,-0.046799
1000.0,0.950,-0.043312
1000.0,0.950,-0.060200
1000.0,0.950,-0.005646
1000.0,0.950,0.110487
1000.0,0.950,0.009650
1000.0,0.950,0.026393
1000.0,0.950,0.069285
1000.0,0.950,0.112435
1000.0,0.950,0.007866
1000.0,0.950,-0.075538
1000.0,0.950,-0.007565
1000.0,0.950,-0.022896
1000.0,0.950,-0.014933
1000.0,0.950,0.002866
1000.0,0.950,-0.034501
1000.0,0.950,0.048863
1000.0,0.950,0.011503
1000.0,0.950,-0.013687
1000.0,0.950,0.062317
1000.0,0.950,-0.082013
1000.0,0.950,-0.124049
1000.0,0.950,-0.049903
1000.0,0.950,0.026711
1000.0,0.950,-0.062504
1000.0,0.950,-0.029020
1000.0,0.950,-0.006066
1000.0,0.950,0.237932
1000.0,0.950,-0.034581
1000.0,0.950,0.041045
1000.0,0.950,0.105334
1000.0,0.950,0.062627
1000.0,0.950,-0.046024
1000.0,0.950,0.067910
1000.0,0.950,-0.027330
1000.0,0.950,-0.124389
1000.0,0.950,0.090102
1000.0,0.950,-0.037178
1000.0,0.950,-0.048155
1000.0,0.950,-0.125847
1000.0,0.950,-0.103945
1000.0,0.950,-0.016169
1000.0,0.950,-0.006809
1000.0,0.950,0.073502
1000.0,0.950,0.061041
1000.0,0.950,-0.056030
1000.0,0.950,-0.008174
1000.0,0.950,-0.042499
1000.0,0.950,-0.001221
1000.0,0.950,0.022167
1000.0,0.950,0.006763
1000.0,0.950,0.002396
1000.0,0.950,-0.020360
1000.0,0.950,-0.155081
1000.0,0.950,-0.047044
1000.0,0.950,0.090551
1000.0,0.950,0.026324
1000.0,0.950,-0.035235
1000.0,0.950,0.012723
1000.0,0.950,0.073717
1000.0,0.950,0.051080
1000.0,0.950,0.026759
1000.0,0.950,0.013935
1000.0,0.950,-0.018737
1000.0,0.950,0.042991
1000.0,0.950,-0.018783
1000.0,0.950,-0.046758
1000.0,0.950,-0.023752
1000.0,0.950,0.055237
1000.0,0.950,0.069749
1000.0,0.950,-0.039337
1000.0,0.950,0.033816
1000.0,0.950,-0.075237
1000.0,0.950,-0.026604
1000.0,0.950,-0.005535
1000.0,0.950,-0.020750
1000.0,0.950,0.024054
1000.0,0.950,0.162091
1000.0,0.950,-0.040274
1000.0,0.950,-0.011529
1000.0,0.950,-0.004916
1000.0,0.950,-0.089304
1000.0,0.950,0.013536
1000.0,0.950,-0.021899
1000.0,0.950,0.084847
1000.0,0.950,0.026748
1000.0,0.950,-0.079494
1000.0,0.950,-0.110291
1000.0,0.950,-0.110416
1000.0,0.950,-0.090284
1000.0,0.950,-0.023238
1000.0,0.950,0.006926
1000.0,0.950,-0.051243
1000.0,0.950,-0.044786
1000.0,0.950,-0.002996
1000.0,0.950,0.003182
1000.0,0.950,-0.112177
1000.0,0.950,0.055357
1000.0,0.950,-0.048516
1000.0,0.950,-0.046870
1000.0,0.950,-0.030656
1000.0,0.850,0.123020
1000.0,0.850,0.028797
1000.0,0.850,0.040873
1000.0,0.850,0.054299
1000.0,0.850,-0.042332
1000.0,0.850,-0.019267
1000.0,0.850,0.030288
1000.0,0.850,-0.001025
1000.0,0.850,0.003050
1000.0,0.850,-0.016718
1000.0,0.850,0.018116
1000.0,0.850,0.015136
1000.0,0.850,0.020667
1000.0,0.850,0.003372
1000.0,0.850,-0.038566
1000.0,0.850,0.002488
1000.0,0.850,-0.000478
1000.0,0.850,0.042277
1000.0,0.850,0.051840
1000.0,0.850,-0.016712
1000.0,0.850,0.032923
1000.0,0.850,0.018947
1000.0,0.850,0.016554
1000.0,0.850,0.053409
1000.0,0.850,0.043538
1000.0,0.850,0.037866
1000.0,0.850,0.000321
1000.0,0.850,0.092133
1000.0,0.850,0.023242
1000.0,0.850,0.080236
1000.0,0.850,0.096499
1000.0,0.850,0.069525
1000.0,0.850,0.024099
1000.0,0.850,0.067038
1000.0,0.850,-0.001894
1000.0,0.850,0.040124
1000.0,0.850,0.067998
1000.0,0.850,0.056310
1000.0,0.850,0.084257
1000.0,0.850,-0.009514
1000.0,0.850,0.033021
1000.0,0.850,-0.007177
1000.0,0.850,0.069508
1000.0,0.850,0.083214
1000.0,0.850,0.094684
1000.0,0.850,0.014978
1000.0,0.850,-0.000346
1000.0,0.850,0.046186
1000.0,0.850,0.057459
1000.0,0.850,-0.083928
1000.0,0.850,0.106486
1000.0,0.850,0.019454
1000.0,0.850,0.009295
1000.0,0.850,-0.044043
1000.0,0.850,0.037855
1000.0,0.850,0.077151
1000.0,0.850,0.037410
1000.0,0.850,-0.019868
1000.0,0.850,-0.013594
1000.0,0.850,0.067232
1000.0,0.850,0.066054
1000.0,0.850,0.013012
1000.0,0.850,-0.013658
1000.0,0.850,-0.036380
1000.0,0.850,0.013848
1000.0,0.850,0.006107
1000.0,0.850,0.089204
1000.0,0.850,0.001808
1000.0,0.850,0.064249
1000.0,0.850,0.003489
